datetime temp humidity pressure VOC pm2.5
52-92-01 01:35:08 29 65.0 1014.4 41966.0 5
52-92-01 01:35:16 29 65.0 1014.4 41847.0 5
52-92-01 01:35:24 29 65.0 1014.4 41926.0 5
52-92-01 01:35:33 29 65.0 1014.3 41887.0 7
52-92-01 01:35:41 29 65.0 1014.3 41887.0 12
52-92-01 01:35:50 29 65.0 1014.3 41728.0 5
52-92-01 01:35:58 29 65.0 1014.3 41926.0 5
52-92-01 01:36:07 29 65.0 1014.3 41768.0 5
52-92-01 01:36:15 29 65.0 1014.3 41847.0 7
52-92-01 01:36:23 29 65.0 1014.3 41807.0 5
52-92-01 01:36:32 29 65.0 1014.3 41887.0 7
52-92-01 01:36:40 29 65.0 1014.3 41807.0 5
52-92-01 01:36:49 29 65.0 1014.3 41768.0 10
52-92-01 01:36:57 29 65.0 1014.3 42006.0 7
52-92-01 01:37:05 29 65.0 1014.3 41807.0 5
52-92-01 01:37:14 29 65.0 1014.3 42046.0 5
52-92-01 01:37:22 29 65.0 1014.3 42006.0 7
52-92-01 01:37:30 29 65.0 1014.3 41926.0 7
52-92-01 01:37:39 29 65.0 1014.3 41728.0 5
52-92-01 01:37:47 29 65.0 1014.3 41847.0 5
52-92-01 01:37:56 29 65.0 1014.3 41926.0 5
52-92-01 01:38:04 29 65.0 1014.3 41887.0 7
52-92-01 01:38:12 29 65.0 1014.3 41966.0 5
52-92-01 01:38:21 29 65.0 1014.3 41807.0 20
52-92-01 01:38:29 29 65.0 1014.3 41926.0 7
52-92-01 01:38:37 29 65.0 1014.3 41807.0 5
52-92-01 01:38:46 29 65.0 1014.3 41768.0 12
52-92-01 01:38:54 29 65.0 1014.3 41807.0 5
52-92-01 01:39:02 29 65.0 1014.3 41807.0 5
52-92-01 01:39:11 29 65.0 1014.3 41926.0 7
52-92-01 01:39:19 29 65.0 1014.3 41966.0 5
52-92-01 01:39:28 29 65.0 1014.3 41966.0 5
52-92-01 01:39:36 29 65.0 1014.2 41926.0 5
52-92-01 01:39:44 29 65.0 1014.2 41887.0 5
52-92-01 01:39:53 29 64.9 1014.2 41887.0 15
52-92-01 01:40:01 29 65.0 1014.2 41847.0 5
52-92-01 01:40:09 29 65.0 1014.2 41728.0 7
52-92-01 01:40:18 29 65.0 1014.2 41807.0 7
52-92-01 01:40:26 29 65.0 1014.2 41887.0 5
52-92-01 01:40:35 29 65.0 1014.2 41847.0 5
52-92-01 01:40:43 29 65.0 1014.2 41768.0 10
52-92-01 01:40:51 29 65.0 1014.2 41807.0 10
52-92-01 01:41:00 29 65.0 1014.2 41649.0 5
52-92-01 01:41:08 29 65.0 1014.2 41649.0 7
52-92-01 01:41:17 29 65.0 1014.2 41728.0 10
52-92-01 01:41:25 29 65.0 1014.2 41768.0 5
52-92-01 01:41:34 29 65.0 1014.2 41689.0 7
52-92-01 01:41:42 29 64.9 1014.2 41966.0 5
52-92-01 01:41:50 29 65.0 1014.2 41689.0 5
52-92-01 01:41:59 29 65.0 1014.2 41728.0 5
52-92-01 01:42:07 29 65.0 1014.2 41728.0 7
52-92-01 01:42:16 29 65.0 1014.2 41728.0 7
52-92-01 01:42:24 29 65.0 1014.2 41728.0 5
52-92-01 01:42:32 29 65.0 1014.2 41966.0 7
52-92-01 01:42:41 29 65.0 1014.2 41926.0 5
52-92-01 01:42:49 29 65.0 1014.2 41768.0 5
52-92-01 01:42:57 29 65.0 1014.2 41887.0 5
52-92-01 01:43:06 29 65.0 1014.2 41887.0 7
52-92-01 01:43:14 29 65.0 1014.2 41807.0 7
52-92-01 01:43:23 29 65.0 1014.2 41966.0 5
52-92-01 01:43:31 29 65.0 1014.2 41966.0 7
52-92-01 01:43:39 29 64.9 1014.2 41847.0 7
52-92-01 01:43:48 29 65.0 1014.2 41887.0 5
52-92-01 01:43:56 29 64.9 1014.2 41728.0 5
52-92-01 01:44:04 29 65.0 1014.2 41847.0 5
52-92-01 01:44:13 29 64.9 1014.2 41847.0 5
52-92-01 01:44:21 29 64.9 1014.2 42006.0 5
52-92-01 01:44:29 29 65.0 1014.2 41887.0 15
52-92-01 01:44:38 29 64.9 1014.2 41847.0 7
52-92-01 01:44:46 29 65.0 1014.2 42006.0 5
52-92-01 01:44:55 29 65.0 1014.2 41847.0 7
52-92-01 01:45:03 29 64.9 1014.2 41807.0 5
52-92-01 01:45:11 29 65.0 1014.2 41887.0 7
52-92-01 01:45:20 29 65.0 1014.2 41807.0 5
52-92-01 01:45:28 29 65.0 1014.2 41807.0 5
52-92-01 01:45:37 29 64.9 1014.2 41887.0 12
52-92-01 01:45:45 29 64.9 1014.2 41689.0 5
52-92-01 01:45:53 29 65.0 1014.2 41728.0 5
52-92-01 01:46:02 29 65.0 1014.2 41887.0 7
52-92-01 01:46:10 29 64.9 1014.2 41728.0 5
52-92-01 01:46:19 29 64.9 1014.2 41807.0 5
52-92-01 01:46:27 29 64.9 1014.2 41768.0 10
52-92-01 01:46:35 29 64.9 1014.2 41728.0 7
52-92-01 01:46:44 29 65.0 1014.2 41649.0 5
52-92-01 01:46:52 29 65.0 1014.2 41966.0 7
52-92-01 01:47:01 29 64.9 1014.2 41728.0 5
52-92-01 01:47:09 29 64.9 1014.2 41649.0 7
52-92-01 01:47:17 29 65.0 1014.2 41847.0 5
52-92-01 01:47:26 29 64.9 1014.2 41847.0 5
52-92-01 01:47:34 29 65.0 1014.2 41847.0 7
52-92-01 01:47:43 29 65.0 1014.2 41807.0 5
52-92-01 01:47:51 29 64.9 1014.2 41649.0 5
52-92-01 01:47:59 29 65.0 1014.2 41610.0 5
52-92-01 01:48:08 29 64.9 1014.2 41887.0 7
52-92-01 01:48:16 29 64.9 1014.2 41847.0 5
52-92-01 01:48:25 29 64.9 1014.2 41966.0 10
52-92-01 01:48:33 29 65.0 1014.2 41649.0 12
52-92-01 01:48:41 29 65.0 1014.2 41887.0 5
52-92-01 01:48:50 29 65.0 1014.2 41689.0 5
52-92-01 01:48:58 29 64.9 1014.2 41807.0 5
52-92-01 01:49:06 29 64.9 1014.2 41807.0 10
52-92-01 01:49:15 29 64.9 1014.2 41847.0 5
52-92-01 01:49:23 29 64.9 1014.2 41966.0 7
52-92-01 01:49:31 29 64.9 1014.2 41807.0 5
52-92-01 01:49:40 29 64.9 1014.2 41689.0 5
52-92-01 01:49:48 29 64.9 1014.2 41768.0 5
52-92-01 01:49:57 29 64.9 1014.2 41887.0 5
52-92-01 01:50:05 29 64.9 1014.2 42006.0 7
52-92-01 01:50:13 29 64.9 1014.2 41847.0 7
52-92-01 01:50:22 29 64.9 1014.2 41728.0 7
52-92-01 01:50:30 29 64.9 1014.2 41887.0 5
52-92-01 01:50:38 29 65.0 1014.2 41649.0 5
52-92-01 01:50:47 29 64.9 1014.2 41926.0 5
52-92-01 01:50:55 29 64.9 1014.2 41768.0 5
52-92-01 01:51:04 29 65.0 1014.2 41728.0 5
52-92-01 01:51:12 29 64.9 1014.2 41689.0 5
52-92-01 01:51:20 29 64.9 1014.2 41649.0 12
52-92-01 01:51:29 29 64.9 1014.2 41807.0 5
52-92-01 01:51:37 29 64.9 1014.2 41689.0 5
52-92-01 01:51:46 29 65.0 1014.2 41807.0 5
52-92-01 01:51:54 29 64.9 1014.2 41571.0 12
52-92-01 01:52:03 29 64.9 1014.2 41768.0 5
52-92-01 01:52:11 29 64.9 1014.2 41728.0 10
52-92-01 01:52:19 29 64.9 1014.2 41610.0 5
52-92-01 01:52:28 29 64.9 1014.2 41649.0 5
52-92-01 01:52:36 29 64.9 1014.2 41768.0 10
52-92-01 01:52:45 29 64.9 1014.2 41847.0 7
52-92-01 01:52:53 29 64.9 1014.2 41847.0 5
52-92-01 01:53:01 29 64.9 1014.2 41768.0 5
52-92-01 01:53:10 29 64.9 1014.2 41689.0 5
52-92-01 01:53:18 29 64.9 1014.2 41610.0 5
52-92-01 01:53:27 29 64.9 1014.2 41689.0 7
52-92-01 01:53:35 29 64.9 1014.2 41728.0 5
52-92-01 01:53:43 29 64.9 1014.2 41689.0 7
52-92-01 01:53:52 29 64.9 1014.2 41649.0 7
52-92-01 01:54:00 29 64.9 1014.2 41728.0 7
52-92-01 01:54:08 29 64.9 1014.2 41887.0 5
52-92-01 01:54:17 29 64.9 1014.1 41728.0 5
52-92-01 01:54:25 29 64.9 1014.1 41728.0 7
52-92-01 01:54:33 29 64.9 1014.1 41887.0 5
52-92-01 01:54:42 29 64.9 1014.1 41807.0 7
52-92-01 01:54:50 29 64.9 1014.1 41807.0 7
52-92-01 01:54:59 29 64.9 1014.1 41807.0 10
52-92-01 01:55:07 29 64.9 1014.1 41728.0 7
52-92-01 01:55:15 29 64.9 1014.1 41768.0 10
52-92-01 01:55:24 29 64.9 1014.1 41689.0 5
52-92-01 01:55:32 29 64.9 1014.1 41847.0 10
52-92-01 01:55:40 29 64.9 1014.1 41807.0 5
52-92-01 01:55:49 29 64.9 1014.1 41649.0 17
52-92-01 01:55:57 29 64.9 1014.1 41768.0 7
52-92-01 01:56:06 29 64.9 1014.1 41728.0 5
52-92-01 01:56:14 29 64.9 1014.1 41768.0 5
52-92-01 01:56:22 29 64.9 1014.1 41649.0 7
52-92-01 01:56:31 29 64.9 1014.1 41847.0 7
52-92-01 01:56:39 29 64.9 1014.1 41649.0 7
52-92-01 01:56:47 29 64.9 1014.1 41807.0 5
52-92-01 01:56:56 29 64.9 1014.1 41887.0 7
52-92-01 01:57:04 29 64.9 1014.1 41689.0 5
52-92-01 01:57:13 29 64.9 1014.1 41768.0 5
52-92-01 01:57:21 29 64.9 1014.1 41571.0 5
52-92-01 01:57:30 29 64.9 1014.1 41649.0 5
52-92-01 01:57:38 29 64.9 1014.1 41571.0 7
52-92-01 01:57:46 29 64.9 1014.1 41571.0 5
52-92-01 01:57:55 29 64.9 1014.1 41532.0 7
52-92-01 01:58:03 29 64.9 1014.1 41532.0 7
52-92-01 01:58:12 29 64.9 1014.1 41689.0 7
52-92-01 01:58:20 29 64.9 1014.1 41728.0 7
52-92-01 01:58:28 29 64.9 1014.1 41532.0 5
52-92-01 01:58:37 29 64.9 1014.1 41649.0 5
52-92-01 01:58:45 29 64.9 1014.1 41454.0 5
52-92-01 01:58:54 29 64.9 1014.1 41571.0 7
52-92-01 01:59:02 29 64.9 1014.1 41532.0 5
52-92-01 01:59:10 29 64.9 1014.1 41728.0 10
52-92-01 01:59:19 29 64.9 1014.1 41728.0 5
52-92-01 01:59:27 29 64.9 1014.1 41728.0 5
52-92-01 01:59:35 29 64.9 1014.1 41610.0 5
52-92-01 01:59:44 29 64.9 1014.0 41610.0 5
52-92-01 01:59:52 29 64.9 1014.0 41649.0 5
52-92-01 02:00:01 29 64.9 1014.0 41610.0 7
52-92-01 02:00:09 29 64.9 1014.0 41689.0 7
52-92-01 02:00:17 29 64.9 1014.0 41689.0 10
52-92-01 02:00:26 29 64.9 1014.0 41689.0 5
52-92-01 02:00:34 29 64.9 1014.0 41610.0 7
52-92-01 02:00:42 29 64.9 1014.0 41728.0 5
52-92-01 02:00:51 29 64.9 1014.0 41571.0 5
52-92-01 02:00:59 29 64.9 1014.0 41807.0 7
52-92-01 02:01:07 29 64.9 1014.0 41728.0 7
52-92-01 02:01:16 29 64.9 1014.0 41649.0 5
52-92-01 02:01:24 29 64.9 1014.0 41728.0 5
52-92-01 02:01:33 29 64.9 1014.0 41649.0 35
52-92-01 02:01:41 29 64.9 1014.0 41532.0 5
52-92-01 02:01:49 29 64.9 1014.0 41571.0 10
52-92-01 02:01:58 29 64.9 1014.0 41493.0 10
52-92-01 02:02:06 29 64.9 1014.0 41768.0 7
52-92-01 02:02:15 29 64.9 1014.0 41689.0 5
52-92-01 02:02:23 29 64.9 1014.0 41571.0 5
52-92-01 02:02:31 29 64.9 1014.0 41532.0 7
52-92-01 02:02:40 29 64.9 1014.0 41454.0 5
52-92-01 02:02:48 29 64.9 1014.0 41649.0 10
52-92-01 02:02:57 29 64.9 1014.0 41532.0 5
52-92-01 02:03:05 29 64.9 1014.0 41689.0 5
52-92-01 02:03:13 29 64.9 1014.0 41649.0 15
52-92-01 02:03:22 29 64.9 1014.0 41571.0 5
52-92-01 02:03:30 29 64.9 1014.1 41454.0 5
52-92-01 02:03:39 29 64.9 1014.1 41532.0 5
52-92-01 02:03:47 29 64.9 1014.0 41493.0 5
52-92-01 02:03:56 29 64.9 1014.0 41454.0 7
52-92-01 02:04:04 29 64.9 1014.0 41649.0 7
52-92-01 02:04:12 29 64.9 1014.0 41571.0 5
52-92-01 02:04:21 29 64.9 1014.0 41415.0 5
52-92-01 02:04:29 29 64.9 1014.0 41610.0 10
52-92-01 02:04:37 29 64.9 1014.1 41493.0 7
52-92-01 02:04:46 29 64.9 1014.0 41610.0 5
52-92-01 02:04:54 29 64.9 1014.0 41532.0 10
52-92-01 02:05:02 29 64.9 1014.0 41610.0 5
52-92-01 02:05:11 29 64.9 1014.0 41728.0 5
52-92-01 02:05:19 29 64.9 1014.0 41649.0 5
52-92-01 02:05:28 29 64.9 1014.1 41571.0 22
52-92-01 02:05:36 29 64.9 1014.1 41689.0 5
52-92-01 02:05:44 29 64.9 1014.1 41728.0 5
52-92-01 02:05:53 29 64.9 1014.1 41689.0 5
52-92-01 02:06:01 29 64.9 1014.1 41728.0 5
52-92-01 02:06:09 29 64.9 1014.1 41493.0 5
52-92-01 02:06:18 29 64.9 1014.0 41610.0 5
52-92-01 02:06:26 29 64.9 1014.0 41532.0 5
52-92-01 02:06:35 29 64.9 1014.0 41454.0 5
52-92-01 02:06:43 29 64.9 1014.0 41571.0 7
52-92-01 02:06:51 29 64.9 1014.0 41728.0 5
52-92-01 02:07:00 29 64.9 1014.0 41610.0 7
52-92-01 02:07:08 29 64.9 1014.0 41649.0 7
52-92-01 02:07:16 29 64.9 1014.0 41649.0 5
52-92-01 02:07:25 29 64.9 1014.0 41571.0 5
52-92-01 02:07:33 29 64.9 1014.0 41649.0 7
52-92-01 02:07:42 29 64.9 1014.0 41649.0 7
52-92-01 02:07:50 29 64.9 1014.0 41571.0 5
52-92-01 02:07:58 29 64.9 1014.0 41571.0 5
52-92-01 02:08:07 29 64.9 1014.0 41649.0 7
52-92-01 02:08:15 29 64.9 1014.0 41454.0 15
52-92-01 02:08:24 29 64.9 1014.0 41415.0 7
52-92-01 02:08:32 29 64.9 1014.0 41454.0 10
52-92-01 02:08:40 29 64.9 1014.0 41337.0 27
52-92-01 02:08:49 29 64.9 1014.0 41376.0 7
52-92-01 02:08:57 29 64.9 1014.0 41376.0 7
52-92-01 02:09:06 29 64.9 1014.0 41376.0 5
52-92-01 02:09:14 29 64.9 1014.0 41454.0 5
52-92-01 02:09:23 29 64.9 1014.0 41493.0 7
52-92-01 02:09:31 29 64.9 1014.0 41337.0 5
52-92-01 02:09:39 29 64.9 1014.0 41376.0 5
52-92-01 02:09:48 29 64.9 1014.0 41493.0 7
52-92-01 02:09:56 29 64.9 1014.0 41493.0 7
52-92-01 02:10:04 29 64.9 1014.0 41415.0 27
52-92-01 02:10:13 29 64.9 1014.0 41376.0 5
52-92-01 02:10:21 29 64.9 1014.0 41493.0 5
52-92-01 02:10:30 29 64.9 1014.0 41532.0 10
52-92-01 02:10:38 29 64.9 1014.0 41571.0 5
52-92-01 02:10:46 29 64.9 1014.0 41571.0 5
52-92-01 02:10:55 29 64.9 1014.0 41493.0 7
52-92-01 02:11:03 29 64.9 1014.0 41415.0 7
52-92-01 02:11:11 29 64.9 1014.0 41415.0 10
52-92-01 02:11:20 29 64.9 1014.0 41415.0 7
52-92-01 02:11:28 29 64.9 1014.0 41415.0 10
52-92-01 02:11:36 29 64.9 1014.0 41376.0 10
52-92-01 02:11:45 29 64.8 1014.0 41415.0 7
52-92-01 02:11:53 29 64.9 1014.0 41298.0 7
52-92-01 02:12:02 29 64.9 1014.0 41415.0 5
52-92-01 02:12:10 29 64.9 1014.0 41337.0 5
52-92-01 02:12:18 29 64.9 1014.0 41376.0 5
52-92-01 02:12:27 29 64.9 1014.0 41337.0 7
52-92-01 02:12:35 29 64.9 1014.0 41260.0 7
52-92-01 02:12:43 29 64.9 1014.0 41298.0 7
52-92-01 02:12:52 29 64.9 1014.0 41298.0 7
52-92-01 02:13:00 29 64.9 1014.0 41376.0 7
52-92-01 02:13:09 29 64.9 1014.0 41221.0 5
52-92-01 02:13:17 29 64.9 1014.0 41221.0 10
52-92-01 02:13:25 29 64.9 1014.0 41144.0 7
52-92-01 02:13:34 29 64.9 1014.0 41376.0 5
52-92-01 02:13:42 29 64.8 1014.0 41106.0 10
52-92-01 02:13:51 29 64.9 1014.0 41183.0 7
52-92-01 02:13:59 29 64.9 1014.0 41376.0 5
52-92-01 02:14:08 29 64.9 1014.0 41298.0 7
52-92-01 02:14:16 29 64.9 1014.0 41106.0 10
52-92-01 02:14:24 29 64.9 1014.0 41106.0 7
52-92-01 02:14:33 29 64.8 1014.0 41337.0 7
52-92-01 02:14:41 29 64.9 1014.0 41144.0 7
52-92-01 02:14:50 29 64.8 1014.0 41183.0 5
52-92-01 02:14:58 29 64.9 1014.0 41260.0 7
52-92-01 02:15:07 29 64.9 1014.0 41298.0 5
52-92-01 02:15:15 29 64.8 1014.0 41260.0 10
52-92-01 02:15:23 29 64.9 1014.0 41260.0 5
52-92-01 02:15:32 29 64.9 1014.0 41221.0 12
52-92-01 02:15:40 29 64.9 1014.0 41260.0 7
52-92-01 02:15:48 29 64.8 1014.0 41376.0 7
52-92-01 02:15:57 29 64.8 1014.0 41260.0 5
52-92-01 02:16:05 29 64.9 1014.0 41298.0 5
52-92-01 02:16:13 29 64.8 1014.0 41260.0 5
52-92-01 02:16:22 29 64.8 1014.0 41260.0 7
52-92-01 02:16:30 29 64.8 1014.0 41337.0 5
52-92-01 02:16:38 29 64.9 1014.0 41260.0 7
52-92-01 02:16:47 29 64.8 1014.0 41260.0 5
52-92-01 02:16:55 29 64.9 1014.0 41221.0 10
52-92-01 02:17:04 29 64.9 1014.0 41532.0 5
52-92-01 02:17:12 29 64.8 1014.0 41260.0 5
52-92-01 02:17:20 29 64.8 1014.0 41221.0 10
52-92-01 02:17:29 29 64.9 1014.0 41454.0 7
52-92-01 02:17:37 29 64.8 1014.0 41221.0 15
52-92-01 02:17:45 29 64.8 1014.0 41298.0 5
52-92-01 02:17:54 29 64.8 1014.0 41376.0 5
52-92-01 02:18:02 29 64.8 1014.0 41183.0 12
52-92-01 02:18:11 29 64.8 1014.0 41337.0 7
52-92-01 02:18:19 29 64.8 1014.0 41260.0 7
52-92-01 02:18:27 29 64.8 1014.0 41183.0 5
52-92-01 02:18:36 29 64.8 1014.0 41260.0 5
52-92-01 02:18:44 29 64.8 1014.0 41106.0 10
52-92-01 02:18:53 29 64.8 1014.0 41106.0 5
52-92-01 02:19:01 29 64.8 1014.0 41183.0 5
52-92-01 02:19:09 29 64.8 1014.0 41221.0 5
52-92-01 02:19:18 29 64.8 1014.0 41298.0 10
52-92-01 02:19:26 29 64.9 1014.0 41106.0 5
52-92-01 02:19:35 29 64.8 1014.0 41183.0 7
52-92-01 02:19:43 29 64.8 1014.0 41068.0 7
52-92-01 02:19:51 29 64.8 1014.0 40953.0 10
52-92-01 02:20:00 29 64.8 1014.0 41106.0 10
52-92-01 02:20:08 29 64.8 1014.0 41298.0 5
52-92-01 02:20:17 29 64.8 1014.0 41183.0 5
52-92-01 02:20:25 29 64.8 1014.0 41260.0 7
52-92-01 02:20:34 29 64.8 1014.0 41183.0 7
52-92-01 02:20:42 29 64.8 1014.0 40991.0 5
52-92-01 02:20:50 29 64.8 1014.0 41029.0 5
52-92-01 02:20:59 29 64.8 1014.0 41337.0 7
52-92-01 02:21:07 29 64.8 1014.0 41144.0 17
52-92-01 02:21:15 29 64.8 1014.0 41106.0 5
52-92-01 02:21:24 29 64.8 1014.0 41183.0 17
52-92-01 02:21:32 29 64.8 1014.0 41337.0 7
52-92-01 02:21:41 29 64.8 1014.0 41260.0 10
52-92-01 02:21:49 29 64.8 1014.0 41298.0 5
52-92-01 02:21:57 29 64.8 1014.0 41029.0 7
52-92-01 02:22:06 29 64.8 1014.0 41221.0 7
52-92-01 02:22:14 29 64.8 1014.0 41221.0 7
52-92-01 02:22:22 29 64.8 1014.0 41221.0 7
52-92-01 02:22:31 29 64.8 1014.0 41183.0 7
52-92-01 02:22:39 29 64.8 1014.0 41183.0 5
52-92-01 02:22:47 29 64.8 1014.0 41106.0 7
52-92-01 02:22:56 29 64.9 1014.0 41144.0 5
52-92-01 02:23:04 29 64.8 1014.0 41337.0 5
52-92-01 02:23:13 29 64.8 1014.0 41221.0 5
52-92-01 02:23:21 29 64.8 1014.0 41376.0 5
52-92-01 02:23:29 29 64.8 1014.0 41221.0 5
52-92-01 02:23:38 29 64.8 1014.0 41144.0 5
52-92-01 02:23:46 29 64.8 1014.0 41183.0 5
52-92-01 02:23:55 29 64.8 1014.0 41068.0 7
52-92-01 02:24:03 29 64.8 1014.0 41144.0 5
52-92-01 02:24:11 29 64.8 1014.0 41068.0 5
52-92-01 02:24:20 29 64.8 1014.0 41183.0 7
52-92-01 02:24:28 29 64.8 1014.0 41144.0 5
52-92-01 02:24:37 29 64.8 1014.0 40953.0 5
52-92-01 02:24:45 29 64.8 1014.0 41029.0 10
52-92-01 02:24:53 29 64.8 1014.0 40991.0 5
52-92-01 02:25:02 29 64.8 1014.0 41068.0 10
52-92-01 02:25:10 29 64.8 1014.0 41029.0 5
52-92-01 02:25:19 29 64.8 1014.0 40953.0 12
52-92-01 02:25:27 29 64.8 1014.0 40953.0 5
52-92-01 02:25:35 29 64.8 1014.0 41029.0 15
52-92-01 02:25:44 29 64.8 1014.0 40991.0 5
52-92-01 02:25:52 29 64.8 1014.0 41029.0 5
52-92-01 02:26:01 29 64.8 1014.0 40915.0 7
52-92-01 02:26:09 29 64.8 1014.0 40991.0 10
52-92-01 02:26:17 29 64.8 1014.0 41029.0 5
52-92-01 02:26:26 29 64.8 1014.0 40991.0 5
52-92-01 02:26:34 29 64.8 1014.0 40953.0 5
52-92-01 02:26:43 29 64.8 1014.0 41068.0 5
52-92-01 02:26:51 29 64.8 1014.0 41106.0 12
52-92-01 02:26:59 29 64.8 1014.0 41106.0 5
52-92-01 02:27:08 29 64.8 1014.0 41106.0 17
52-92-01 02:27:16 29 64.8 1014.0 41144.0 12
52-92-01 02:27:24 29 64.8 1014.0 41144.0 5
52-92-01 02:27:33 29 64.8 1014.0 41221.0 5
52-92-01 02:27:41 29 64.8 1014.0 41183.0 5
52-92-01 02:27:49 29 64.8 1014.0 41068.0 5
52-92-01 02:27:58 29 64.8 1014.0 41029.0 5
52-92-01 02:28:06 29 64.8 1014.0 41221.0 5
52-92-01 02:28:15 29 64.8 1014.0 41029.0 7
52-92-01 02:28:23 29 64.8 1014.0 41144.0 10
52-92-01 02:28:31 29 64.8 1014.0 41144.0 5
52-92-01 02:28:40 29 64.8 1014.0 41029.0 12
52-92-01 02:28:48 29 64.8 1014.0 41106.0 5
52-92-01 02:28:56 29 64.8 1014.0 40991.0 7
52-92-01 02:29:05 29 64.8 1014.0 41106.0 10
52-92-01 02:29:13 29 64.8 1014.0 40953.0 7
52-92-01 02:29:22 29 64.8 1014.0 41068.0 7
52-92-01 02:29:30 29 64.8 1014.0 41068.0 5
52-92-01 02:29:38 29 64.8 1014.1 40953.0 5
52-92-01 02:29:47 29 64.8 1014.1 41144.0 12
52-92-01 02:29:55 29 64.8 1014.0 41029.0 7
52-92-01 02:30:04 29 64.8 1014.0 40915.0 10
52-92-01 02:30:12 29 64.8 1014.1 41029.0 10
52-92-01 02:30:20 29 64.8 1014.1 40991.0 57
52-92-01 02:30:29 29 64.8 1014.0 40915.0 5
52-92-01 02:30:37 29 64.8 1014.0 41029.0 7
52-92-01 02:30:46 29 64.8 1014.0 40953.0 7
52-92-01 02:30:54 29 64.8 1014.0 41029.0 7
52-92-01 02:31:02 29 64.8 1014.0 41029.0 7
52-92-01 02:31:11 29 64.8 1014.0 40991.0 5
52-92-01 02:31:19 29 64.8 1014.0 40953.0 15
52-92-01 02:31:28 29 64.8 1014.0 40953.0 7
52-92-01 02:31:36 29 64.8 1014.0 40953.0 10
52-92-01 02:31:44 29 64.8 1014.0 41029.0 5
52-92-01 02:31:53 29 64.8 1014.0 40915.0 15
52-92-01 02:32:01 29 64.8 1014.0 41106.0 12
52-92-01 02:32:10 29 64.8 1014.0 41144.0 25
52-92-01 02:32:18 29 64.8 1014.0 41106.0 25
52-92-01 02:32:26 29 64.8 1014.0 40991.0 5
52-92-01 02:32:35 29 64.8 1014.0 41106.0 15
52-92-01 02:32:43 29 64.8 1014.0 41068.0 10
52-92-01 02:32:51 29 64.8 1014.0 40915.0 10
52-92-01 02:33:00 29 64.8 1014.0 41029.0 7
52-92-01 02:33:08 29 64.8 1014.0 40991.0 5
52-92-01 02:33:16 29 64.8 1014.0 40991.0 10
52-92-01 02:33:25 29 64.8 1014.0 41029.0 5
52-92-01 02:33:33 29 64.8 1014.0 40991.0 7
52-92-01 02:33:42 29 64.8 1014.0 40991.0 5
52-92-01 02:33:50 29 64.8 1014.0 40953.0 12
52-92-01 02:33:58 29 64.8 1014.0 40953.0 5
52-92-01 02:34:07 29 64.8 1014.0 41144.0 10
52-92-01 02:34:15 29 64.8 1014.0 40991.0 5
52-92-01 02:34:23 29 64.8 1014.0 41068.0 7
52-92-01 02:34:32 29 64.7 1014.0 41144.0 7
52-92-01 02:34:40 29 64.7 1014.0 40953.0 5
52-92-01 02:34:49 29 64.7 1014.1 41068.0 7
52-92-01 02:34:57 29 64.8 1014.0 40991.0 12
52-92-01 02:35:05 29 64.8 1014.0 41144.0 7
52-92-01 02:35:14 29 64.7 1014.0 40915.0 7
52-92-01 02:35:22 29 64.8 1014.0 40991.0 7
52-92-01 02:35:31 29 64.8 1014.1 40839.0 5
52-92-01 02:35:39 29 64.8 1014.0 40953.0 12
52-92-01 02:35:48 29 64.8 1014.0 40915.0 22
52-92-01 02:35:56 29 64.8 1014.0 40802.0 7
52-92-01 02:36:04 29 64.8 1014.0 40802.0 5
52-92-01 02:36:13 29 64.8 1014.0 40953.0 5
52-92-01 02:36:21 29 64.8 1014.0 41029.0 7
52-92-01 02:36:30 29 64.8 1014.0 40877.0 7
52-92-01 02:36:38 29 64.8 1014.1 40953.0 17
52-92-01 02:36:47 29 64.8 1014.1 40839.0 12
52-92-01 02:36:55 29 64.7 1014.1 40953.0 12
52-92-01 02:37:03 29 64.8 1014.1 40915.0 10
52-92-01 02:37:12 29 64.8 1014.0 40991.0 5
52-92-01 02:37:20 29 64.8 1014.0 41068.0 10
52-92-01 02:37:28 29 64.8 1014.0 41029.0 7
52-92-01 02:37:37 29 64.8 1014.0 41144.0 5
52-92-01 02:37:45 29 64.8 1014.0 40991.0 5
52-92-01 02:37:53 29 64.8 1014.1 41068.0 7
52-92-01 02:38:02 29 64.8 1014.1 41183.0 7
52-92-01 02:38:10 29 64.8 1014.1 41068.0 5
52-92-01 02:38:19 29 64.8 1014.1 41029.0 5
52-92-01 02:38:27 29 64.8 1014.1 40991.0 5
52-92-01 02:38:35 29 64.8 1014.1 41068.0 5
52-92-01 02:38:44 29 64.8 1014.1 41029.0 10
52-92-01 02:38:52 29 64.8 1014.1 40991.0 7
52-92-01 02:39:00 29 64.8 1014.1 41144.0 10
52-92-01 02:39:09 29 64.8 1014.1 41068.0 7
52-92-01 02:39:17 29 64.8 1014.1 40991.0 7
52-92-01 02:39:25 29 64.8 1014.1 41068.0 7
52-92-01 02:39:34 29 64.8 1014.1 40953.0 17
52-92-01 02:39:42 29 64.8 1014.1 41068.0 7
52-92-01 02:39:51 29 64.8 1014.1 41068.0 5
52-92-01 02:39:59 29 64.8 1014.1 40991.0 5
52-92-01 02:40:07 29 64.8 1014.1 41029.0 7
